"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","Meta Keyword 2","Meta Keywords 2 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","URL Encoded Address"
"https://www.rcmp-grc.gc.ca/en/about-rcmp","text/html; charset=utf-8","200","OK","Indexable","","About the RCMP | Royal Canadian Mounted Police","46","445","","0","0","","0","","0","About the RCMP","14","","0","Language selection","18","Search and menus","16","","","","","","","","","13583","295","14.821087","1","50","1092","1084","55.17","25","19","","","fd7fbd7ad53971004b8f604b32a8490f","2.889","","","","https://www.rcmp-grc.gc.ca/en/about-rcmp"
"https://www.rcmp-grc.gc.ca/hon/index-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Honours and Recognition Programs","32","310","","0","0","","0","","0","Honours and Recognition Programs","32","","0","Language selection","18","Menu","4","","","","","","","","","9666","120","8.77665","2","1","8","6","0.31","23","20","","","b50ee04f4e00b3908ccf17d0e95421de","0.771","","","","https://www.rcmp-grc.gc.ca/hon/index-eng.htm"
"https://www.rcmp-grc.gc.ca/en/transparency","text/html; charset=utf-8","200","OK","Indexable","","Transparency: Royal Canadian Mounted Police | Royal Canadian Mounted Police","75","708","","0","0","","0","","0","Transparency: Royal Canadian Mounted Police","43","","0","Language selection","18","Search and menus","16","","","","","","","","","15682","397","17.50526","1","52","1171","1105","56.23","34","28","","","8467c7756fdfa82d0a4f07fced9f2179","3.032","","","","https://www.rcmp-grc.gc.ca/en/transparency"
"https://www.rcmp-grc.gc.ca/en/what-is-fentanyl","text/html; charset=utf-8","200","OK","Indexable","","What is fentanyl? | Royal Canadian Mounted Police","49","448","","0","0","","0","","0","What is fentanyl?","17","","0","Language selection","18","Search and menus","16","","","","","","","","","14597","385","16.74205","1","3","11","8","0.41","23","19","","","2d0750fb483a2f7b7dcb62d6ca932f7c","2.992","","","","https://www.rcmp-grc.gc.ca/en/what-is-fentanyl"
"https://www.rcmp-grc.gc.ca/drugs-drogues/msdi-ilcmds/lab-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Clandestine Synthetic Drug Laboratories","39","353","","0","0","","0","","0","Clandestine Synthetic Drug Laboratories","39","","0","Language selection","18","Menu","4","","","","","","","","","17843","918","33.359493","2","1","8","4","0.2","25","19","","","12f24bbfaf9ac97f6498bd1154c1b174","0.829","","","","https://www.rcmp-grc.gc.ca/drugs-drogues/msdi-ilcmds/lab-eng.htm"
"https://www.rcmp-grc.gc.ca/ert-gti/index-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Emergency Response Team","23","249","","0","0","","0","","0","Emergency Response Team","23","","0","Language selection","18","Menu","4","","","","","","","","","10717","176","11.434706","2","1","5","2","0.1","28","18","","","5c1471414ba38d4075782e3c16397efe","0.147","","","","https://www.rcmp-grc.gc.ca/ert-gti/index-eng.htm"
"https://www.rcmp-grc.gc.ca/en/covid-19?fe","text/html; charset=utf-8","200","OK","Indexable","","Coronavirus disease (COVID-19) | Royal Canadian Mounted Police","62","587","","0","0","","0","","0","Coronavirus disease (COVID-19)","30","","0","Language selection","18","Search and menus","16","","","","","","","","","18427","255","9.272747","1","2","8","5","0.25","39","32","","","baa607a950e5144cc6a9d391a98340ce","3.385","","","","https://www.rcmp-grc.gc.ca/en/covid-19?fe"
"https://www.rcmp-grc.gc.ca/detach/en","text/html; charset=utf-8","200","OK","Indexable","","Find a detachment","17","162","","0","0","","0","","0","Find a detachment","17","","0","Language selection","18","Search and menus","16","","","","","","","","","15858","292","11.811818","1","8","14","11","0.56","41","36","","","f24932dad3fd72d1cc1bfb764f22dbb0","3.725","","","","https://www.rcmp-grc.gc.ca/detach/en"
"https://www.rcmp-grc.gc.ca/fam/paop-piap-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Administration of RCMP Pension Plans - Royal Canadian Mounted Police","68","637","","0","0","","0","","0","Common menu bar links","21","Institutional links","19","Frequently Asked Questions","26","","0","","","","","","","","","26732","2231","52.140076","2","1","16","3","0.15","33","18","","","e93be83a4b817b6e88da10b131c37240","2.387","","","","https://www.rcmp-grc.gc.ca/fam/paop-piap-eng.htm"
"https://www.rcmp-grc.gc.ca/en/firearms/impacts-services-due-the-coronavirus-disease-covid-19","text/html; charset=utf-8","200","OK","Indexable","","Impacts on services due to the Coronavirus disease (COVID-19) | Royal Canadian Mounted Police","93","862","","0","0","","0","","0","Impacts on services due to the Coronavirus disease (COVID-19)","61","","0","Language selection","18","Search and menus","16","","","","","","","","","13281","336","16.972893","2","1","5","2","0.1","23","17","","","f1dcd312af0e92ecdc4f8295483d821f","3.201","","","","https://www.rcmp-grc.gc.ca/en/firearms/impacts-services-due-the-coronavirus-disease-covid-19"
"https://www.rcmp-grc.gc.ca/en/firearms/police-public-agency-web-services","text/html; charset=utf-8","200","OK","Indexable","","Police/Public Agency Web Services (PWS) | Royal Canadian Mounted Police","71","672","","0","0","","0","","0","Police/Public Agency Web Services (PWS)","39","","0","Language selection","18","Search and menus","16","","","","","","","","","15042","464","19.985373","2","1","8","4","0.2","22","18","","","2571f2a247417c8126f887764f20f2a5","3.365","","","","https://www.rcmp-grc.gc.ca/en/firearms/police-public-agency-web-services"
"https://www.rcmp-grc.gc.ca/fam/k-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Alberta - Royal Canadian Mounted Police","39","361","","0","0","family, resources, benefits, health, MEAP","41","","0","Common menu bar links","21","Institutional links","19","Health","6","Transportation","14","index, follow","","","","","","","","15255","343","15.74323","2","1","4","2","0.1","22","18","","","332eb23ae24d0c86d4362f849d155415","2.733","","","","https://www.rcmp-grc.gc.ca/fam/k-eng.htm"
"https://www.rcmp-grc.gc.ca/drugs-drogues/msdi-ilcmds/index-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Marihuana and Synthetic Drug Initiatives","40","350","","0","0","","0","","0","Marihuana and Synthetic Drug Initiatives","40","","0","Language selection","18","Menu","4","","","","","","","","","12433","384","21.4257","2","1","11","5","0.25","22","17","","","6098035a40789e445d391696a8824a27","0.17","","","","https://www.rcmp-grc.gc.ca/drugs-drogues/msdi-ilcmds/index-eng.htm"
"https://www.rcmp-grc.gc.ca/en/firearms/individual-web-services","text/html; charset=utf-8","200","OK","Indexable","","Individual Web Services | Royal Canadian Mounted Police","55","505","","0","0","","0","","0","Individual Web Services","23","","0","Language selection","18","Search and menus","16","","","","","","","","","13199","287","14.047583","2","4","16","10","0.51","25","21","","","ac575de2d8040fd2e36e41fa89bab125","3.492","","","","https://www.rcmp-grc.gc.ca/en/firearms/individual-web-services"
"https://www.rcmp-grc.gc.ca/fam/health-sante-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Health / Dental Claims & Information - Royal Canadian Mounted Police","68","615","","0","0","family, resources, benefits, health, MEAP","41","","0","Common menu bar links","21","Institutional links","19","Health Care (Dependants)","24","Dental Care (Dependants)","24","index, follow","","","","","","","","11841","131","7.4681087","2","1","6","4","0.2","21","17","","","56c8de157417b0862a67f451b4c79e3c","2.753","","","","https://www.rcmp-grc.gc.ca/fam/health-sante-eng.htm"
"https://www.rcmp-grc.gc.ca/en/firearms/privacy-and-access-information","text/html; charset=utf-8","200","OK","Indexable","","Your privacy and access to information | Royal Canadian Mounted Police","70","638","","0","0","","0","","0","Your privacy and access to information","38","","0","Language selection","18","Search and menus","16","","","","","","","","","13257","332","17.116777","2","1","13","6","0.31","24","16","","","e2a42c32158542bf633e5460a0c62e9d","3.467","","","","https://www.rcmp-grc.gc.ca/en/firearms/privacy-and-access-information"
"https://www.rcmp-grc.gc.ca/ht-tp/index-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Human Trafficking National Coordination Centre","46","414","","0","0","","0","","0","Human Trafficking National Coordination Centre","46","","0","Language selection","18","Menu","4","","","","","","","","","11866","348","20.805935","2","1","16","12","0.61","24","19","","","797fbe6c8fb896ca0ccaf61952a5a538","0.129","","","","https://www.rcmp-grc.gc.ca/ht-tp/index-eng.htm"
"https://www.rcmp-grc.gc.ca/fam/d-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Manitoba - Royal Canadian Mounted Police","40","379","","0","0","family, resources, benefits, health, MEAP","41","","0","Common menu bar links","21","Institutional links","19","Health","6","Transportation","14","index, follow","","","","","","","","15165","336","15.22327","2","1","4","2","0.1","22","18","","","53b8b153826de12e2ffe11661faf6d9a","2.808","","","","https://www.rcmp-grc.gc.ca/fam/d-eng.htm"
"https://www.rcmp-grc.gc.ca/count-contre/index-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Counterfeit Currency - Royal Canadian Mounted Police","52","479","","0","0","Counterfeiting","14","","0","Common menu bar links","21","Institutional links","19","","0","","0","index, follow","","","","","","","","13019","288","15.320784","2","1","11","7","0.36","29","20","","","ed06c2515f3933039ecb3d3763ecd14d","2.364","","","","https://www.rcmp-grc.gc.ca/count-contre/index-eng.htm"
"https://www.rcmp-grc.gc.ca/en/firearms/importing-and-exporting","text/html; charset=utf-8","200","OK","Indexable","","Importing and exporting | Royal Canadian Mounted Police","55","503","","0","0","","0","","0","Importing and exporting","23","","0","Language selection","18","Search and menus","16","","","","","","","","","20732","1236","37.082066","2","1","9","4","0.2","26","19","","","ba87d51e84ded1fec1f2ad30dcce1ae3","3.527","","","","https://www.rcmp-grc.gc.ca/en/firearms/importing-and-exporting"
"https://www.rcmp-grc.gc.ca/en/firearms/shooting-clubs-and-ranges","text/html; charset=utf-8","200","OK","Indexable","","Shooting clubs and ranges | Royal Canadian Mounted Police","57","528","","0","0","","0","","0","Shooting clubs and ranges","25","","0","Language selection","18","Search and menus","16","","","","","","","","","13329","362","17.189377","2","1","6","3","0.15","21","17","","","61f7e39a1379aaa5f6d5d5f1f1762dc6","3.685","","","","https://www.rcmp-grc.gc.ca/en/firearms/shooting-clubs-and-ranges"
"https://www.rcmp-grc.gc.ca/fam/o-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Ontario - Royal Canadian Mounted Police","39","363","","0","0","family, resources, benefits, health, MEAP","41","","0","Common menu bar links","21","Institutional links","19","Health","6","Transportation","14","index, follow","","","","","","","","14696","324","14.824395","2","1","4","2","0.1","22","18","","","a8f938e3fa51282dc63c7450f4da7db","3.124","","","","https://www.rcmp-grc.gc.ca/fam/o-eng.htm"
"https://www.rcmp-grc.gc.ca/en/firearms/business-web-services","text/html; charset=utf-8","200","OK","Indexable","","Business Web Services | Royal Canadian Mounted Police","53","503","","0","0","","0","","0","Business Web Services","21","","0","Language selection","18","Search and menus","16","","","","","","","","","14423","413","18.471779","2","1","6","3","0.15","26","22","","","da6bbb4694da7189e77fd8a5403a3cfc","3.728","","","","https://www.rcmp-grc.gc.ca/en/firearms/business-web-services"
"https://www.rcmp-grc.gc.ca/en/firearms/registration","text/html; charset=utf-8","200","OK","Indexable","","Registration | Royal Canadian Mounted Police","44","402","","0","0","","0","","0","Registration","12","","0","Language selection","18","Search and menus","16","","","","","","","","","15834","677","27.316364","2","4","13","10","0.51","28","21","","","2c0869bd919be713b9d353c45dee1ca9","3.745","","","","https://www.rcmp-grc.gc.ca/en/firearms/registration"
"https://www.rcmp-grc.gc.ca/en/firearms/contact-a-chief-firearms-officer","text/html; charset=utf-8","200","OK","Indexable","","Contact a Chief Firearms Officer | Royal Canadian Mounted Police","64","583","","0","0","","0","","0","Contact a Chief Firearms Officer","32","","0","Language selection","18","Search and menus","16","","","","","","","","","13878","298","14.467994","2","1","24","11","0.56","19","15","","","d29df94549899cfba267b717643c5d1f","3.744","","","","https://www.rcmp-grc.gc.ca/en/firearms/contact-a-chief-firearms-officer"
"https://www.rcmp-grc.gc.ca/fam/l-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Prince Edward Island - Royal Canadian Mounted Police","52","485","","0","0","family, resources, benefits, health, MEAP","41","","0","Common menu bar links","21","Institutional links","19","Health","6","Transportation","14","index, follow","","","","","","","","15004","335","15.126666","2","1","4","2","0.1","22","18","","","2b05c968d5c4e02bfa0086fdfc750045","3.142","","","","https://www.rcmp-grc.gc.ca/fam/l-eng.htm"
"https://www.rcmp-grc.gc.ca/fam/j-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","New Brunswick - Royal Canadian Mounted Police","45","432","","0","0","family, resources, benefits, health, MEAP","41","","0","Common menu bar links","21","Institutional links","19","Health","6","Transportation","14","index, follow","","","","","","","","14747","320","14.528929","2","1","4","2","0.1","21","17","","","6659b245c1f4f6009857c9a87a1ecee","3.054","","","","https://www.rcmp-grc.gc.ca/fam/j-eng.htm"
"https://www.rcmp-grc.gc.ca/fr/armes-a-feu","text/html; charset=utf-8","200","OK","Indexable","","Armes à feu | Gendarmerie royale du Canada","42","401","","0","0","","0","","0","Armes à feu","11","","0","Sélection de la langue","22","Recherche et menus","18","","","","","","","","","18885","550","17.893057","2","4","26","22","1.12","39","34","","","4a936d89c9c9744452a1c8972eeb52b1","3.813","","","","https://www.rcmp-grc.gc.ca/fr/armes-a-feu"
"https://www.rcmp-grc.gc.ca/fam/h-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Nova Scotia - Royal Canadian Mounted Police","43","403","","0","0","family, resources, benefits, health, MEAP","41","","0","Common menu bar links","21","Institutional links","19","Health","6","Transportation","14","index, follow","","","","","","","","14455","322","14.780983","2","1","4","2","0.1","22","18","","","5c3760ec074c2bf8102b80d20ec5239b","3.189","","","","https://www.rcmp-grc.gc.ca/fam/h-eng.htm"
"https://www.rcmp-grc.gc.ca/en/firearms/bill-c-71-need-know","text/html; charset=utf-8","200","OK","Indexable","","Bill C-71 - What you need to know | Royal Canadian Mounted Police","65","597","","0","0","","0","","0","Bill C-71 - What you need to know","33","","0","Language selection","18","Search and menus","16","","","","","","","","","11908","181","9.36424","2","1","5","2","0.1","19","15","","","1c602a1a554db8618eaae7851cc2fc05","4.052","","","","https://www.rcmp-grc.gc.ca/en/firearms/bill-c-71-need-know"
"https://www.rcmp-grc.gc.ca/en/firearms/buying-and-selling-transferring-firearms","text/html; charset=utf-8","200","OK","Indexable","","Buying and selling (transferring) firearms | Royal Canadian Mounted Police","74","651","","0","0","","0","","0","Buying and selling (transferring) firearms","42","","0","Language selection","18","Search and menus","16","","","","","","","","","16419","769","29.382383","2","1","8","5","0.25","24","17","","","b0610b2f910317f57ff863561c7aba5","4.126","","","","https://www.rcmp-grc.gc.ca/en/firearms/buying-and-selling-transferring-firearms"
"https://www.rcmp-grc.gc.ca/en/firearms/contact-the-canadian-firearms-program","text/html; charset=utf-8","200","OK","Indexable","","Contact the Canadian Firearms Program | Royal Canadian Mounted Police","69","652","","0","0","","0","","0","Contact the Canadian Firearms Program","37","","0","Language selection","18","Search and menus","16","","","","","","","","","16009","539","22.28261","2","2","20","12","0.61","26","19","","","20cd0e5e3f12c815b4605f03fed80d69","4.175","","","","https://www.rcmp-grc.gc.ca/en/firearms/contact-the-canadian-firearms-program"
"https://www.rcmp-grc.gc.ca/fio-ofi/finan-crime-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Financial Crime - Royal Canadian Mounted Police","47","432","","0","0","Financial Crime","15","","0","Common menu bar links","21","Institutional links","19","","0","","0","index, follow","","","","","","","","12700","279","15.721486","2","1","4","2","0.1","23","20","","","e564f8e26434822ae868248d631ad028","3.0","","","","https://www.rcmp-grc.gc.ca/fio-ofi/finan-crime-eng.htm"
"https://www.rcmp-grc.gc.ca/en/firearms/firearms-reports","text/html; charset=utf-8","200","OK","Indexable","","Firearms reports | Royal Canadian Mounted Police","48","444","","0","0","","0","","0","Firearms reports","16","","0","Language selection","18","Search and menus","16","","","","","","","","","11684","120","6.9673886","2","1","7","4","0.2","23","19","","","1cb979dee7b3a2d19d6e0071057af526","4.32","","","","https://www.rcmp-grc.gc.ca/en/firearms/firearms-reports"
"https://www.rcmp-grc.gc.ca/en/news/media-relations-offices","text/html; charset=utf-8","200","OK","Indexable","","Media relations offices | Royal Canadian Mounted Police","55","495","","0","0","","0","","0","Media relations offices","23","","0","Language selection","18","Search and menus","16","","","","","","","","","16405","194","11.862961","2","6","11","7","0.36","19","14","","","a13a0ad7aa58ac9ee019cc5f7dd5a89d","3.238","","","","https://www.rcmp-grc.gc.ca/en/news/media-relations-offices"
"https://www.rcmp-grc.gc.ca/fr/covid-19?fe","text/html; charset=utf-8","200","OK","Indexable","","Maladie à coronavirus (COVID-19) | Gendarmerie royale du Canada","63","598","","0","0","","0","","0","Maladie à coronavirus (COVID-19)","32","","0","Sélection de la langue","22","Recherche et menus","18","","","","","","","","","19642","366","11.029148","2","2","5","2","0.1","35","28","","","3cc19c6fb92be44f01ce3171113083fd","4.352","","","","https://www.rcmp-grc.gc.ca/fr/covid-19?fe"
"https://www.rcmp-grc.gc.ca/fr/restez-au-courant","text/html; charset=utf-8","200","OK","Indexable","","Restez branchés | Gendarmerie royale du Canada","46","441","","0","0","","0","","0","Restez branchés","15","","0","Sélection de la langue","22","Recherche et menus","18","","","","","","","","","19101","334","13.456895","2","5","52","43","2.19","37","31","","","4a2ef72e6b49995d743b60758d28b844","4.365","","","","https://www.rcmp-grc.gc.ca/fr/restez-au-courant"
"https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm?fe","text/html; charset=utf-8","200","OK","Indexable","","Services de santé mentale offerts aux employés de la GRC - Gendarmerie royale du Canada","87","815","","0","0","","0","","0","Liens de la barre de menu commune","33","Liens institutionnels","21","Table des matières","18","Introduction","12","","","","","","","","","33745","2559","49.023445","2","2","26","2","0.1","49","23","","","c9d8a2dc2e6f3636cfc4ea7e23dfbf25","4.306","","","","https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm?fe"
"https://www.rcmp-grc.gc.ca/fr/aidez-nous","text/html; charset=utf-8","200","OK","Indexable","","Aidez-nous | Gendarmerie royale du Canada","41","390","","0","0","","0","","0","Aidez-nous","10","","0","Sélection de la langue","22","Recherche et menus","18","","","","","","","","","11678","133","7.539887","2","28","163","159","8.09","16","11","","","94bf5df2cb86580ab9c73fe0013a82bd","4.333","","","","https://www.rcmp-grc.gc.ca/fr/aidez-nous"
"https://www.rcmp-grc.gc.ca/fr/avis","text/html; charset=utf-8","200","OK","Indexable","","Avis | Gendarmerie royale du Canada","35","330","","0","0","","0","","0","Avis","4","","0","Sélection de la langue","22","Recherche et menus","18","","","","","","","","","39609","3628","61.01305","2","42","869","857","43.61","24","11","","","cc78924dd4760527f2d05f4f054d8a61","4.341","","","","https://www.rcmp-grc.gc.ca/fr/avis"
"https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm","text/html; charset=utf-8","200","OK","Indexable","","Services de santé mentale offerts aux employés de la GRC - Gendarmerie royale du Canada","87","815","","0","0","","0","","0","Liens de la barre de menu commune","33","Liens institutionnels","21","Table des matières","18","Introduction","12","","","","","","","","","33745","2559","49.023445","2","1","44","10","0.51","49","23","","","c9d8a2dc2e6f3636cfc4ea7e23dfbf25","0.746","","","","https://www.rcmp-grc.gc.ca/fam/ptsd-tspt-fra.htm"
"https://www.rcmp-grc.gc.ca/fam/dm-gi-eng.htm","text/html; charset=utf-8","200","OK","Indexable","","Disability Management and Accommodation for RCMP Members - Royal Canadian Mounted Police","88","863","","0","0","","0","","0","Common menu bar links","21","Institutional links","19","The program","11","Highlights","10","","","","","","","","","12693","312","17.51123","2","1","6","4","0.2","21","17","","","564d06b1cd7a70ab33a7a6c1edcec379","4.105","","","","https://www.rcmp-grc.gc.ca/fam/dm-gi-eng.htm"
"https://www.rcmp-grc.gc.ca/en/firearms/solvent-traps","text/html; charset=utf-8","200","OK","Indexable","","Solvent traps | Royal Canadian Mounted Police","45","412","","0","0","","0","","0","Solvent traps","13","","0","Language selection","18","Search and menus","16","","","","","","","","","13806","392","17.515392","2","1","10","6","0.31","24","18","","","de0e6c7ff4bef46fd337f69dc122d400","4.827","","","","https://www.rcmp-grc.gc.ca/en/firearms/solvent-traps"
